pmt_term,home_type,revolving_balance,total_inquires,total_account,grade,subgrade,debt_income_ratio,total_delinquency,application_type,loan_status
59,1,1571,1,29,7,17,14.46623492,0,0,1
59,1,11250,0,7,1,27,30.7971662,1,0,1
59,0,235,0,8,6,15,28.36285225,0,0,1
58,1,5957,0,18,6,24,15.64232299,0,0,1
59,1,15341,0,20,3,10,11.40012278,1,0,1
58,2,8187,0,15,7,24,12.02454849,0,0,1
59,0,1731,0,14,5,11,24.46937765,1,0,1
59,1,30403,0,10,3,30,38.35550289,0,0,1
59,1,2129,0,22,7,27,29.09546342,0,0,1
58,1,8827,0,7,5,31,21.42721327,0,0,1
59,1,5012,0,27,7,21,14.92844984,0,0,1
59,1,4209,3,21,7,21,31.87308503,0,0,1
58,1,8410,0,6,7,19,27.37172901,0,0,1
58,1,7045,0,15,6,12,21.3658255,0,0,1
59,1,10933,0,18,7,29,16.63235396,0,0,1
59,1,10622,0,21,6,21,16.4843743,0,0,1
59,0,21463,0,22,7,30,9.352904032,1,0,1
59,1,1404,0,11,5,31,17.73208691,0,0,1
59,2,2961,0,29,6,33,17.78048869,0,0,1
59,1,11420,0,16,4,33,30.81621925,0,0,1
59,1,4101,0,29,7,25,24.10801961,0,0,1
58,0,4158,0,25,5,17,22.12913463,0,0,1
59,1,9181,0,29,3,31,16.54199174,1,0,1
59,2,914,0,27,7,22,22.9037228,2,0,1
58,0,3851,0,10,6,24,8.625390432,0,0,1
59,2,3223,0,17,6,29,18.99644831,0,0,1
59,0,21250,0,11,6,13,8.042991282,0,0,1
59,0,69065,0,22,5,31,16.63119186,0,0,1
59,0,8115,0,18,5,11,15.23209717,0,0,1
58,1,3626,0,18,5,29,25.71371614,1,0,1
36,1,9702,0,16,3,34,10.10378009,1,0,1
58,0,955,1,20,7,26,38.61172842,0,0,1
36,1,22717,0,36,6,10,12.46797954,0,0,1
59,1,1455,0,21,5,24,23.05587165,0,0,1
59,0,47055,0,22,5,26,18.48479045,0,0,1
59,1,6125,0,27,6,23,11.55118898,0,0,1
58,2,182,0,20,3,25,15.92810937,0,0,1
59,0,9074,0,21,7,24,22.1648113,0,0,1
58,1,4686,0,7,6,15,11.42533138,1,0,1
58,2,4898,0,39,5,17,10.69432769,0,0,1
59,0,8653,0,30,6,22,10.05510118,1,0,1
59,0,2707,0,6,7,30,16.025101,0,0,1
58,2,1684,0,15,4,16,15.96876331,0,0,1
59,1,1012,0,24,5,15,39.41401606,0,0,1
59,1,10111,0,14,6,33,19.68847915,5,0,1
58,0,9510,3,24,5,21,21.91779687,0,0,1
59,1,24415,0,12,7,16,8.931624374,0,0,1
58,0,16725,0,23,7,20,18.37428312,0,0,1
59,2,5079,0,12,3,11,19.44210078,0,0,1
59,1,22625,0,19,5,5,18.93932721,1,0,1
58,0,9960,0,17,6,26,29.67820611,0,0,1
58,1,10314,0,27,5,21,39.1689917,1,0,1
58,1,4204,0,25,5,16,25.41842392,0,0,1
59,1,2833,0,15,6,20,15.37064354,0,0,1
59,1,2425,0,27,6,25,37.31580134,0,0,1
59,1,7162,0,12,2,32,19.66925583,0,0,1
59,1,77546,0,24,5,21,15.78009755,2,0,1
59,1,7967,1,32,7,34,24.56325427,0,0,1
59,2,13829,0,47,1,27,10.00088069,0,0,1
36,0,1355,0,19,7,27,38.52871913,0,0,1
59,1,6467,0,22,3,22,25.35551256,1,0,1
59,0,9784,0,23,3,31,14.55766352,0,0,1
59,0,6957,0,18,4,35,21.989268,0,0,1
59,1,176,0,21,3,19,18.42530513,0,0,1
59,0,3715,0,38,5,29,34.16050127,0,0,1
59,0,28100,0,8,3,22,21.330295,0,0,1
58,1,17786,0,18,3,30,18.75354405,0,0,1
59,1,10343,0,18,7,27,35.74371432,0,0,1
59,0,11573,2,21,5,34,21.47545594,0,0,1
58,0,1339,0,18,7,22,24.46940133,0,0,1
59,1,8401,0,19,7,4,27.87212333,0,0,1
59,0,2118,0,4,7,23,34.44429867,1,1,1
59,1,3856,2,8,6,29,25.72100776,0,0,1
59,1,3917,2,20,5,31,32.0791274,0,0,1
58,0,2761,0,4,5,28,9.220512811,0,0,1
59,0,8338,0,20,4,12,23.52780827,0,0,1
58,1,2852,1,35,5,23,12.92699647,0,0,1
59,1,406,0,33,5,27,36.52233921,0,0,1
59,1,12331,0,14,7,14,23.76203571,0,0,1
58,1,2801,0,21,3,26,21.79515658,1,0,1
58,1,6941,0,17,4,32,9.16138462,0,0,1
59,1,4280,0,31,5,9,11.48893883,1,0,1
59,1,5936,0,10,7,14,28.1374008,0,0,1
58,2,19428,0,5,3,34,21.67350876,0,0,1
59,1,304,0,20,7,25,4.562958497,0,0,1
59,1,997,0,14,6,26,20.5745873,0,0,1
58,2,4418,0,9,7,4,17.56066267,1,0,1
58,0,2430,0,4,5,23,25.99201514,0,0,1
59,2,5155,0,20,6,30,6.102242524,0,0,1
58,0,6071,0,19,7,35,13.3546751,0,0,1
59,1,17898,0,16,5,21,31.98016985,0,0,1
59,1,388,0,19,7,23,38.40710233,1,0,1
58,1,5094,0,13,5,20,28.56045377,0,0,1
59,0,1605,0,20,5,19,22.68001308,0,0,1
59,1,2708,0,15,6,28,30.83962812,0,0,1
59,1,3172,0,10,3,19,35.63546527,0,0,1
36,1,6629,2,29,4,32,37.14492945,2,1,1
58,0,473,0,17,7,4,19.1680172,1,0,1
59,0,7534,0,28,7,28,18.26403661,0,0,1
59,0,15339,0,9,4,23,10.57342737,0,0,1
59,0,6762,0,33,5,28,13.50321846,0,0,1
59,0,23577,1,8,5,19,15.12579617,0,0,1
58,0,10720,0,25,7,21,22.26640135,2,0,1
59,1,1250,0,5,5,23,19.8548965,1,0,1
58,1,4079,0,22,7,27,32.73524878,0,0,1
59,0,1107,0,15,4,28,19.00673431,0,0,1
59,1,7173,0,19,5,23,22.42455037,0,0,1
59,2,7457,0,13,3,14,18.36711643,0,0,1
58,0,2810,0,35,6,22,26.66207534,0,0,1
59,0,1604,0,16,3,35,25.84063931,0,0,1
58,1,3561,0,21,5,18,16.43103159,0,0,1
59,1,4977,0,15,6,16,15.14623389,0,0,1
59,0,7391,0,20,6,20,12.74896145,0,0,1
58,1,17644,0,24,4,28,16.59493336,0,0,1
59,0,5191,0,15,5,22,19.00800249,2,0,1
59,2,8777,0,6,4,31,7.582876734,0,0,1
58,1,13293,2,11,5,22,29.46076355,0,0,1
58,2,1763,0,33,7,34,15.9257217,0,0,1
59,0,1416,0,23,7,24,19.31592349,2,0,1
59,0,8569,0,30,3,23,12.87767131,1,0,1
59,1,5140,1,24,5,33,9.299704186,2,0,1
58,1,28544,0,16,4,33,24.4330182,0,0,1
59,0,19928,0,18,5,22,19.35598551,6,0,1
58,0,5006,0,14,4,18,19.94773596,0,0,1
59,1,14061,0,4,5,16,24.27534608,0,0,1
58,0,16072,0,13,3,28,19.35758948,1,0,1
58,1,5232,0,18,5,26,20.27480724,0,0,1
58,1,938,0,10,5,22,36.68856364,0,0,1
59,1,2090,0,24,4,20,23.96649052,1,0,1
59,1,260,0,12,7,6,17.85660887,0,0,1
59,0,7690,1,25,5,24,16.36780247,0,0,1
58,0,17509,0,28,6,21,18.83895569,0,0,1
59,1,1069,1,4,2,16,18.93942892,0,0,1
59,0,6969,1,5,6,23,24.13356292,0,0,1
59,0,7175,0,11,6,27,30.53738255,0,0,1
59,0,2041,0,22,5,24,23.67920982,1,0,1
58,0,620,0,15,5,14,31.25089036,0,0,1
58,1,10236,0,23,5,28,24.53783708,0,0,1
59,0,22239,0,17,5,35,11.74831858,0,0,1
58,2,8189,0,20,6,27,34.66015479,1,0,1
59,1,3972,0,6,7,27,6.879459347,0,0,1
58,2,4397,0,16,4,27,30.8181306,0,0,1
59,0,10523,0,30,5,29,13.98490749,0,0,1
36,1,12083,1,9,2,18,12.39165113,1,0,1
59,1,9416,0,43,3,26,16.21494186,0,0,1
59,0,1241,0,28,5,22,28.90462119,0,0,1
59,1,9495,0,19,7,6,35.25454645,0,0,1
58,2,5232,0,4,4,17,11.53915346,1,0,1
59,1,319,3,31,7,16,14.07265286,1,0,1
59,2,8207,0,24,4,27,36.20242596,0,0,1
59,1,2684,0,5,5,23,7.906348036,0,0,1
59,1,6090,0,5,6,27,25.55335481,0,0,1
58,1,1404,0,16,2,28,14.90775533,0,0,1
59,0,23,0,19,6,26,23.78665997,2,0,1
59,0,6925,0,20,4,6,38.78552899,0,0,1
59,1,2168,0,19,7,23,21.53728583,0,0,1
58,1,4930,2,18,5,21,30.49227466,0,0,1
58,0,2832,0,19,3,19,12.39703298,0,0,1
59,1,3232,0,27,5,26,15.95833568,1,0,1
58,0,14272,0,19,2,14,9.452017355,0,0,1
59,1,380,0,9,3,26,22.49410797,0,0,1
59,0,4310,0,19,3,34,15.72803704,1,0,1
59,0,112,0,10,6,23,22.69735301,0,0,1
59,2,2584,0,20,3,12,15.05321201,0,0,1
59,1,3513,0,15,6,31,23.61213592,1,0,1
58,0,4971,0,22,4,21,33.63021407,0,0,1
59,2,9128,0,21,4,13,24.24579228,0,0,1
59,0,7995,0,20,4,22,27.99351491,1,0,1
59,1,21207,0,7,6,29,25.78869703,0,0,1
58,0,3735,0,16,6,27,26.66192485,1,0,1
59,1,4161,1,28,7,26,13.87017906,0,0,1
59,0,864,0,38,5,20,12.98501014,1,0,1
58,1,533,0,20,6,31,28.2414981,0,0,1
59,1,8399,0,23,6,27,17.35474872,0,0,1
59,1,1821,0,12,7,25,22.81124684,0,0,1
59,0,5099,0,9,5,22,39.2372785,0,0,1
59,2,888,0,14,3,26,19.67263166,0,0,1
58,1,19440,0,8,6,29,26.77498123,0,0,1
58,1,14698,0,17,5,28,29.67760079,1,0,1
58,1,4889,0,23,5,24,6.154460402,0,0,1
58,1,13071,0,22,7,13,12.59573301,0,0,1
59,0,9403,0,27,5,17,23.16342647,1,0,1
59,1,2560,1,29,6,21,21.68891013,0,0,1
59,1,4613,2,8,3,20,14.94923798,0,0,1
59,2,10329,0,8,3,22,38.72393933,2,0,1
58,1,783,0,5,5,13,36.27597466,1,0,1
58,1,25930,1,35,6,20,25.94559265,1,0,1
58,0,14974,0,19,7,27,22.75994929,1,0,1
58,1,8048,0,19,6,23,17.83298498,0,0,1
59,1,2610,0,25,6,22,11.99784904,0,0,1
59,1,13093,0,24,7,26,17.77764817,0,0,1
59,2,3896,0,20,4,30,23.61257741,0,0,1
59,1,2686,0,40,6,25,11.60854236,0,0,1
59,0,2214,0,7,4,22,18.44344253,1,0,1
58,1,3169,0,27,4,20,22.7234781,0,0,1
59,0,4024,0,14,5,27,16.34772827,0,0,1
59,1,1608,0,17,5,19,23.3844048,0,0,1
59,0,4531,0,30,6,8,17.17268163,0,0,1
59,0,3107,0,6,2,32,16.604202,0,0,1
59,1,13655,0,22,3,23,23.94768779,0,0,1
59,1,26097,0,19,6,31,21.63545591,0,0,1
59,0,8837,2,19,5,32,21.37294635,0,0,1
59,1,6606,0,6,6,26,13.0825709,0,0,1
58,2,120,0,11,5,26,11.31795079,0,0,1
59,0,6188,0,4,4,19,14.49652885,0,0,1
36,1,2298,0,32,6,17,17.5532429,0,0,1
59,1,1836,0,29,6,26,17.88375496,0,0,1
58,1,7112,0,26,5,18,20.20333051,2,0,1
59,1,443,0,25,5,30,25.29445271,0,0,1
36,0,8518,0,25,4,34,20.14868945,2,0,1
59,1,9620,0,23,7,16,27.67623763,0,0,1
59,0,1073,0,18,7,33,25.44663495,1,0,1
58,1,254,0,31,7,14,28.20301707,0,0,1
58,0,30825,0,17,2,25,13.52173814,0,0,1
59,1,20326,0,24,5,26,24.36437233,3,0,1
59,1,26943,0,15,6,30,19.89009753,1,0,1
59,1,3006,0,21,7,28,21.62733279,0,0,1
59,2,7177,0,21,3,24,16.93364539,0,0,1
59,2,3433,0,13,2,18,35.08339741,1,0,1
59,1,1369,0,20,2,29,20.10712479,0,0,1
59,1,1516,1,36,6,23,9.451420635,0,0,1
59,0,8133,0,15,6,35,20.09470936,1,0,1
59,0,11234,0,16,6,22,21.63033462,0,0,1
58,1,3195,0,47,5,18,26.17198748,0,0,1
59,0,13157,0,18,5,34,20.88692433,0,0,1
58,0,484,0,15,2,8,20.31574292,1,0,1
59,1,369,0,50,6,20,14.44529548,0,0,1
59,2,21705,0,27,1,10,34.18304145,1,0,1
59,0,5977,0,26,5,13,10.59920122,0,0,1
58,0,9000,0,15,6,27,14.70483498,0,0,1
59,1,9009,0,21,5,27,12.79156217,0,0,1
59,1,7127,0,14,6,23,16.24424472,1,0,1
59,0,19439,0,22,7,18,16.30030375,0,0,1
58,0,4404,0,7,6,31,38.40231158,1,0,1
59,0,9725,0,40,7,23,20.91852209,2,0,1
59,2,2646,0,19,4,20,26.4664185,0,0,1
59,0,2905,0,6,4,19,21.76060556,0,0,1
58,1,3277,0,21,7,34,35.99041705,1,0,1
59,0,4790,0,29,4,23,15.97810125,0,0,1
59,0,1295,0,17,2,17,14.42688255,0,0,1
59,1,672,0,29,6,34,24.21354404,0,0,1
59,2,7538,0,17,4,4,21.14404092,0,0,1
58,2,10106,0,19,4,15,12.45573391,1,0,1
59,0,1179,0,17,6,24,18.29575968,0,0,1
58,0,5123,1,35,2,15,29.04278245,0,0,1
59,0,10940,0,13,6,28,15.95004467,0,0,1
59,0,6573,0,30,5,8,15.11528908,0,0,1
59,1,18212,0,21,5,26,16.29298381,1,0,1
59,1,7612,0,22,6,11,32.23578164,0,0,1
59,1,9804,0,6,5,24,36.62321799,0,0,1
58,1,12567,0,8,6,28,34.18058322,0,0,1
59,0,233,0,24,4,20,39.54419973,0,0,1
59,2,7731,0,22,4,30,23.71570797,0,0,1
59,1,18139,0,21,6,27,28.27524863,0,0,1
59,0,7863,2,34,5,10,23.77876713,2,0,1
59,2,5267,0,15,3,15,33.16720688,0,0,1
59,1,1462,0,25,7,23,24.69106904,0,0,1
59,1,4817,0,14,5,30,16.91280061,0,0,1
59,0,4543,0,18,5,28,27.86940772,0,0,1
58,0,579,0,29,5,30,24.51380125,0,0,1
58,1,1932,0,22,3,19,37.5319865,1,0,1
58,1,2609,0,21,5,20,28.10357133,0,0,1
59,0,6561,0,22,6,20,17.79727576,0,0,1
59,0,6841,0,17,5,10,22.00847628,0,0,1
59,0,5843,0,22,5,15,32.27912396,0,0,1
58,0,12726,0,5,5,28,25.33625339,0,0,1
58,1,10129,0,25,5,27,20.02673168,0,0,1
59,0,9532,1,15,5,16,31.10877081,2,0,1
58,1,4670,0,13,6,28,30.50050253,1,0,1
59,0,1788,0,26,4,34,35.72193813,0,0,1
59,1,10881,0,24,6,11,24.1313664,0,0,1
59,2,8541,0,9,5,22,19.22035932,0,0,1
58,0,10212,0,15,5,6,30.301743,0,0,1
58,0,11482,2,19,6,26,16.88792149,0,0,1
58,1,5391,0,9,6,20,22.66896573,0,0,1
59,1,6818,0,9,5,19,36.3096705,0,0,1
59,0,4295,0,9,6,22,28.26095438,1,0,1
58,1,1920,4,7,5,22,8.00481032,0,0,1
59,2,6204,1,14,6,27,34.70175353,0,0,1
59,0,5115,0,20,6,35,23.24561151,0,0,1
59,1,4633,0,17,5,35,18.92505226,0,0,1
59,1,1784,0,6,6,26,14.14656081,0,0,1
59,0,1345,0,14,2,29,27.29043407,0,0,1
59,0,5473,0,9,3,22,39.08183068,0,0,1
58,1,5121,0,23,6,17,32.68538254,0,0,1
59,1,7668,0,18,4,27,35.02760078,0,0,1
58,1,6149,0,18,5,26,33.01905077,0,0,1
59,0,4885,0,17,5,31,15.47933413,0,0,1
59,0,4405,0,17,4,25,17.28632058,0,0,1
58,1,5776,0,24,4,25,24.14557034,0,0,1
58,1,433,0,40,5,25,24.34354471,0,0,1
59,1,4567,0,27,7,31,17.92017158,1,0,1
59,0,6308,0,23,5,15,17.45476845,0,0,1
58,1,1599,0,16,5,30,16.84590718,0,0,1
59,0,2376,0,28,5,27,30.85877093,0,0,1
58,1,6118,0,27,5,12,16.81436293,0,0,1
59,1,22855,0,24,6,27,11.42977587,0,0,1
59,1,12186,0,23,5,32,24.8238034,2,0,1
59,1,3913,0,18,7,24,29.46322273,1,0,1
59,1,17198,0,20,5,14,13.21574464,0,0,1
58,1,15331,0,18,2,35,25.74971726,2,0,1
59,0,2020,0,17,2,14,9.234200641,0,0,1
58,0,9441,1,20,6,20,18.94221322,0,0,1
59,1,25592,0,23,6,4,26.4650995,1,0,1
59,1,5863,0,24,3,16,15.96749918,7,0,1
58,0,5096,0,18,6,31,36.60020953,0,0,1
59,1,12156,0,22,6,30,28.27440187,2,0,1
59,0,6173,1,28,3,17,18.29985986,1,0,1
59,0,26054,0,9,6,19,22.18609354,0,0,1
59,1,582,0,20,5,21,28.22679882,0,0,1
59,1,872,1,20,6,32,21.6073347,2,0,1
59,1,6451,1,18,6,20,28.26022934,0,0,1
59,1,5526,0,22,5,7,16.54593412,0,0,1
36,1,9566,2,15,5,14,21.92550524,2,0,1
59,1,5260,0,25,5,25,20.28186002,0,0,1
59,2,2690,0,17,7,30,24.91862033,0,0,1
58,1,4069,0,23,6,24,29.60209858,2,0,1
59,2,6043,0,19,7,11,37.15776082,7,0,1
59,2,23883,0,25,2,18,28.96554737,0,0,1
59,1,20199,0,20,6,21,20.84592759,0,0,1
59,0,8265,0,19,3,18,15.49483915,0,0,1
59,0,989,0,20,5,28,19.73951717,2,0,1
58,1,5223,0,18,7,24,15.93139037,0,0,1
59,1,17315,0,6,5,27,32.22836257,0,0,1
58,0,4528,0,10,5,10,16.00721909,0,0,1
59,0,7671,2,39,5,18,24.13808363,0,0,1
58,0,6003,0,19,6,19,19.01082281,1,0,1
59,0,11586,0,32,3,30,26.63837223,0,0,1
59,1,1845,2,25,6,23,37.53399854,1,0,1
58,1,12837,0,22,6,23,25.4871238,0,0,1
59,0,2464,0,10,5,14,27.52993439,0,0,1
59,1,6310,0,17,3,25,12.09187795,1,0,1
59,0,197,0,12,6,26,33.36579214,0,0,1
36,0,4458,2,20,7,16,16.8702855,0,0,1
59,0,10131,0,20,3,9,27.50758182,0,0,1
58,0,19390,1,29,6,1,29.74383353,0,0,1
58,0,237,0,33,7,28,28.35988399,1,0,1
58,1,11914,0,18,6,17,26.54648502,0,0,1
59,2,17634,0,13,6,20,22.51712167,0,0,1
58,0,10926,0,14,3,18,35.74233751,0,0,1
58,1,2847,0,16,7,10,22.36843334,0,0,1
58,1,6896,0,14,6,21,38.5048336,0,0,1
59,0,4857,0,8,5,18,19.41576895,0,0,1
59,0,4620,0,29,7,25,20.31334085,0,0,1
59,0,1134,0,17,4,13,22.57328965,0,0,1
58,0,7478,1,21,7,16,26.70178856,0,0,1
58,0,14751,4,16,5,17,17.88622637,0,0,1
59,1,6633,0,7,6,31,27.48496584,0,0,1
58,1,1148,0,26,7,32,27.4524173,0,0,1
59,1,10668,1,26,5,31,23.47361732,0,0,1
58,1,8669,0,20,7,13,17.81436517,1,0,1
59,0,2236,0,15,5,9,20.47989527,1,0,1
59,0,11677,1,8,5,26,34.52904236,0,0,1
59,2,3227,0,19,7,31,27.66794366,0,0,1
59,1,3568,0,19,5,26,27.94686743,0,0,1
59,1,1101,0,17,7,31,11.65610358,0,0,1
59,2,5268,0,24,6,19,15.09238587,2,0,1
59,1,479,0,6,6,16,19.95456835,0,0,1
59,1,307,0,9,3,28,36.36477119,1,0,1
59,0,10788,0,13,7,29,24.55682634,0,0,1
58,1,7847,0,12,6,30,28.03708421,1,0,1
59,0,5313,0,11,5,26,29.25786997,0,0,1
58,0,4060,0,17,4,19,32.05892892,0,0,1
58,2,6360,0,35,5,16,34.15141145,0,0,1
59,0,3156,0,13,6,5,26.70290365,7,0,1
59,2,5313,0,14,5,9,12.98030663,0,0,1
58,1,9964,0,18,4,32,13.909577,0,0,1
58,1,4910,0,24,3,24,13.7472274,1,0,1
59,1,8324,0,24,6,27,33.79479008,0,0,1
58,0,1670,0,4,6,26,31.76465886,0,0,1
59,1,4804,0,21,5,31,31.24726534,0,0,1
59,1,2985,0,17,7,22,18.87157837,0,0,1
59,1,3485,0,11,6,3,16.63792462,0,0,1
59,0,9999,0,15,5,5,33.70168297,0,0,1
59,1,8828,0,16,7,12,14.18775839,0,0,1
59,0,2691,0,20,6,20,24.16675153,1,0,1
59,0,5124,0,5,5,31,34.40997441,0,0,1
59,0,13567,1,30,6,26,13.14718305,0,0,1
58,0,8843,0,33,5,13,34.27422614,0,0,1
58,1,8252,0,24,6,18,19.48263962,0,0,1
59,1,648,0,5,7,16,38.33287425,0,0,1
59,1,688,0,10,6,8,26.60854504,0,0,1
59,0,20794,0,20,5,20,26.81056155,0,0,1
59,0,22125,0,17,6,28,10.70389108,0,0,1
59,2,958,0,24,7,31,27.16995507,1,0,1
59,1,8335,0,29,5,29,28.94654866,0,0,1
59,1,2844,0,19,5,27,19.66088291,1,0,1
59,0,15846,0,8,5,19,31.24118345,0,0,1
58,0,3199,0,22,5,28,15.06233206,0,0,1
59,1,492,0,12,5,31,23.70517187,0,0,1
58,1,8731,0,7,3,31,15.63022367,0,0,1
58,0,2770,1,7,3,29,28.23827488,2,0,1
59,1,4646,0,5,6,25,16.75327699,1,0,1
58,0,13121,0,32,6,6,16.19282481,1,0,1
59,1,4027,1,22,6,24,15.87157882,3,0,1
59,1,2637,0,23,7,20,34.05982893,0,0,1
59,1,15817,0,23,5,18,16.60128661,0,0,1
59,1,25564,1,22,4,27,27.67391194,1,0,1
59,1,9777,2,22,4,17,20.47562087,0,0,1
59,1,1680,0,19,6,5,17.59846114,1,0,1
59,1,2482,0,14,5,31,24.67367121,0,0,1
59,1,27967,0,19,7,24,20.10579288,0,0,1
59,1,14020,0,18,4,31,32.95090719,0,0,1
59,0,24175,0,26,4,14,17.07893001,3,0,1
58,0,3850,0,9,6,21,15.12806927,0,0,1
59,2,4294,1,21,6,28,21.79803242,0,0,1
58,2,2127,1,10,5,27,10.10819932,0,0,1
59,1,3334,0,14,5,22,18.33756183,0,0,1
59,1,386,0,17,5,27,29.09845781,0,0,1
59,2,2680,0,7,5,27,27.78078168,0,0,1
59,1,134,0,10,2,29,28.83766025,0,0,1
59,0,745,0,24,5,27,35.07799,0,0,1
58,2,7649,0,4,6,23,30.72770106,0,0,1
59,0,7997,0,36,6,22,28.24390964,0,0,1
59,2,3564,0,45,7,22,28.12662779,2,0,1
59,0,5290,0,20,6,16,24.7560574,0,0,1
59,0,13361,0,27,5,22,28.14297926,0,0,1
59,0,1120,0,16,6,33,27.97345123,1,0,1
58,1,2505,0,13,3,15,24.29236907,1,0,1
59,2,1699,0,20,7,22,29.44906099,0,0,1
58,0,1418,3,27,7,20,21.70350406,0,0,1
59,0,6307,0,18,5,23,35.46709898,0,0,1
59,0,257,0,17,4,12,9.8168958,0,0,1
59,1,1213,0,12,6,22,22.91685586,1,0,1
58,2,583,0,15,4,28,19.93302209,0,0,1
59,1,17362,0,21,2,20,35.5215509,0,0,1
58,0,5420,0,13,6,31,22.32516365,0,0,1
59,1,10548,0,18,5,26,18.15381522,0,0,1
59,1,2088,0,17,3,29,27.35609148,0,0,1
58,2,2498,0,30,4,12,32.59001348,0,0,1
59,0,23480,0,23,6,21,17.60963933,0,0,1
59,2,3403,0,13,3,25,38.62033201,2,0,1
58,1,2270,0,25,7,21,16.62776314,1,0,1
58,2,5332,0,25,7,23,20.79915155,0,0,1
58,1,2639,0,20,6,21,15.6702488,0,0,1
59,0,4620,0,14,5,30,38.18496149,0,0,1
59,1,623,0,8,4,6,11.70317834,0,0,1
58,1,7591,0,13,5,19,18.07358807,0,0,1
58,2,11418,0,18,4,27,24.67839621,0,0,1
58,0,6677,0,14,3,25,13.202796,1,0,1
59,1,1563,0,24,4,19,16.48793975,0,0,1
59,1,13390,0,17,3,15,15.16965621,0,0,1
59,2,1772,0,27,7,14,22.79930608,0,0,1
59,0,8500,0,26,6,28,18.59755449,0,0,1
59,1,4569,0,31,5,19,31.0859796,1,0,1
58,1,442,0,20,6,30,20.26749747,0,0,1
59,1,12339,0,22,7,34,20.52396425,0,0,1
59,2,8243,1,16,5,32,36.34496977,0,0,1
58,1,7894,0,20,5,30,19.92279094,0,0,1
58,0,12553,0,13,6,31,27.62536627,0,0,1
59,0,293,1,8,6,5,19.90631994,0,0,1
58,1,2421,0,23,2,26,27.48389155,0,0,1
59,0,7081,2,7,1,28,15.12389464,0,0,1
59,0,1613,0,20,3,31,30.25638656,7,0,1
59,0,12835,1,35,4,14,37.87771073,0,0,1
59,0,1007,2,8,5,29,26.2583963,0,0,1
59,0,7666,0,5,6,14,20.10858743,1,0,1
59,1,7822,0,15,4,32,18.88783224,0,0,1
59,1,10098,1,34,5,30,12.78928993,0,0,1
59,1,2478,0,21,7,23,19.73371754,1,0,1
59,1,4609,0,22,5,27,26.91506955,0,0,1
59,0,3257,0,18,7,5,15.9025024,1,0,1
59,2,19745,0,14,4,35,30.13484067,0,0,1
58,0,1811,0,12,3,28,33.45490067,0,0,1
59,1,7311,0,9,6,23,33.90211557,1,0,1
59,1,10681,0,28,7,19,17.7290621,0,0,1
59,1,2358,1,14,7,30,25.89694338,0,0,1
59,1,13820,0,8,6,14,25.63656684,0,0,1
59,1,7605,0,15,5,17,28.66432265,1,0,1
58,1,1649,0,4,6,27,11.68120135,1,0,1
58,0,4517,0,20,5,28,21.26947754,0,0,1
36,1,8027,0,15,6,20,18.90618393,2,0,1
59,1,8173,0,23,6,30,23.70107866,1,0,1
59,1,523,0,20,3,7,20.72948481,0,0,1
58,1,1722,0,20,7,34,28.91873085,0,0,1
59,0,12180,0,13,5,31,15.20050963,0,0,1
58,1,7268,0,22,6,31,23.82881337,1,0,1
59,0,1407,0,19,5,24,10.6266225,1,0,1
59,0,4376,0,17,6,27,11.34834415,0,0,1
59,1,4925,1,24,5,9,22.09529888,0,0,1
59,1,33307,0,17,5,5,8.421055307,0,0,1
59,1,1589,0,40,6,26,11.70453888,0,0,1
59,1,12934,0,17,7,22,27.68676629,1,0,1
58,2,2350,0,23,5,34,33.66392059,1,0,1
58,2,18393,0,14,3,17,17.64895199,0,0,1
58,0,4071,0,5,4,25,9.821416362,0,0,1
59,1,9891,0,16,7,23,5.386084399,0,0,1
59,1,5700,0,44,7,28,34.44414917,0,0,1
36,2,30427,0,17,3,21,25.02354256,1,0,1
58,1,3984,0,25,4,24,16.70216235,0,0,1
59,0,6822,0,32,3,30,25.38352239,2,0,1
59,1,5629,0,22,7,34,12.26253427,1,0,1
59,0,1897,1,9,5,27,12.58239556,0,0,1
59,1,15902,0,6,5,23,20.15786084,0,0,1
58,1,6704,0,10,7,25,21.27823342,0,0,1
59,1,9700,0,20,2,28,14.84414219,0,0,1
58,0,5509,0,25,5,23,19.97235775,0,0,1
59,2,12517,0,25,5,28,15.57322679,0,0,1
59,2,1251,0,5,5,14,17.99251585,0,0,1
58,0,8649,0,16,6,22,17.99018951,0,0,1
59,1,5867,0,19,3,20,13.95215238,0,0,1
59,1,7266,0,19,6,15,20.22317322,0,0,1
59,0,3059,0,19,6,32,21.87888645,0,0,1
58,2,6427,0,17,5,17,35.21532157,1,0,1
59,0,12719,0,27,5,34,20.32580069,0,0,1
59,0,24414,0,4,2,30,17.99891177,0,0,1
59,1,5080,0,20,5,27,28.72591674,0,0,1
59,0,8531,0,25,7,20,38.33530275,0,0,1
36,1,10825,1,21,7,22,28.80158773,0,0,1
59,0,9728,0,39,7,22,10.86346598,0,0,1
59,1,21275,0,21,4,34,28.04223413,0,0,1
59,1,8048,0,31,6,27,26.75907061,0,0,1
59,0,9910,0,17,3,32,19.42417918,0,0,1
59,1,19010,0,22,6,12,39.51505972,0,0,1
59,2,11061,0,16,5,27,23.70655076,0,0,1
59,0,22638,0,11,3,31,22.11384751,0,0,1
58,0,5194,0,9,5,21,32.13447099,1,0,1
59,0,825,0,15,6,27,31.87322974,0,0,1
